TeamModel,CoachModel,SquadModel,PlayoffModel,AccuracyScore,ManualAccuracy
LinearRegression,AdaBoost,LinearRegression,DecisionTree,57.14285714285714,42.857142857142854
LinearRegression,AdaBoost,LinearRegression,LogisticRegression,57.14285714285714,42.857142857142854
LinearRegression,AdaBoost,LinearRegression,AdaBoost,57.14285714285714,42.857142857142854
LinearRegression,AdaBoost,LinearRegression,NaiveBayes,57.14285714285714,42.857142857142854
LinearRegression,AdaBoost,LinearRegression,ExtraTrees,57.14285714285714,42.857142857142854
LinearRegression,LinearRegression,RandomForest,GradientBoosting,57.14285714285714,42.857142857142854
LinearRegression,LinearRegression,RandomForest,MLPClassifier,57.14285714285714,42.857142857142854
LinearRegression,LinearRegression,RandomForest,QuadraticDiscriminantAnalysis,57.14285714285714,42.857142857142854
LinearRegression,LinearRegression,LinearRegression,DecisionTree,57.14285714285714,42.857142857142854
LinearRegression,LinearRegression,LinearRegression,GradientBoosting,57.14285714285714,42.857142857142854
LinearRegression,LinearRegression,LinearRegression,AdaBoost,57.14285714285714,42.857142857142854
LinearRegression,LinearRegression,LinearRegression,NaiveBayes,57.14285714285714,42.857142857142854
LinearRegression,DecisionTree,GradientBoosting,RandomForest,57.14285714285714,42.857142857142854
LinearRegression,DecisionTree,AdaBoost,SVC,57.14285714285714,42.857142857142854
LinearRegression,DecisionTree,LinearRegression,LogisticRegression,57.14285714285714,42.857142857142854
LinearRegression,DecisionTree,LinearRegression,GradientBoosting,57.14285714285714,42.857142857142854
LinearRegression,DecisionTree,LinearRegression,MLPClassifier,57.14285714285714,42.857142857142854
LinearRegression,DecisionTree,LinearRegression,QuadraticDiscriminantAnalysis,57.14285714285714,42.857142857142854
DecisionTree,RandomForest,GradientBoosting,RandomForest,57.14285714285714,42.857142857142854
DecisionTree,RandomForest,GradientBoosting,GradientBoosting,57.14285714285714,42.857142857142854
DecisionTree,RandomForest,AdaBoost,KNN,57.14285714285714,42.857142857142854
DecisionTree,RandomForest,AdaBoost,AdaBoost,57.14285714285714,42.857142857142854
DecisionTree,RandomForest,AdaBoost,NaiveBayes,57.14285714285714,42.857142857142854
DecisionTree,RandomForest,AdaBoost,MLPClassifier,57.14285714285714,42.857142857142854
DecisionTree,RandomForest,LinearRegression,DecisionTree,57.14285714285714,42.857142857142854
DecisionTree,RandomForest,DecisionTree,KNN,57.14285714285714,42.857142857142854
DecisionTree,RandomForest,DecisionTree,SVC,57.14285714285714,42.857142857142854
DecisionTree,RandomForest,DecisionTree,LogisticRegression,57.14285714285714,42.857142857142854
DecisionTree,RandomForest,DecisionTree,MLPClassifier,57.14285714285714,42.857142857142854
DecisionTree,GradientBoosting,RandomForest,ExtraTrees,57.14285714285714,42.857142857142854
DecisionTree,GradientBoosting,GradientBoosting,SVC,57.14285714285714,42.857142857142854
DecisionTree,GradientBoosting,GradientBoosting,QuadraticDiscriminantAnalysis,57.14285714285714,42.857142857142854
DecisionTree,GradientBoosting,LinearRegression,KNN,57.14285714285714,42.857142857142854
DecisionTree,AdaBoost,GradientBoosting,GradientBoosting,57.14285714285714,42.857142857142854
DecisionTree,AdaBoost,GradientBoosting,AdaBoost,57.14285714285714,42.857142857142854
DecisionTree,LinearRegression,DecisionTree,LogisticRegression,57.14285714285714,42.857142857142854
DecisionTree,DecisionTree,RandomForest,MLPClassifier,57.14285714285714,42.857142857142854
DecisionTree,DecisionTree,RandomForest,ExtraTrees,57.14285714285714,42.857142857142854
DecisionTree,DecisionTree,GradientBoosting,AdaBoost,57.14285714285714,42.857142857142854
RandomForest,RandomForest,GradientBoosting,SVC,42.857142857142854,42.857142857142854
RandomForest,RandomForest,LinearRegression,KNN,42.857142857142854,42.857142857142854
RandomForest,RandomForest,LinearRegression,DecisionTree,42.857142857142854,42.857142857142854
RandomForest,RandomForest,LinearRegression,SVC,42.857142857142854,42.857142857142854
RandomForest,RandomForest,LinearRegression,AdaBoost,42.857142857142854,42.857142857142854
RandomForest,RandomForest,LinearRegression,NaiveBayes,42.857142857142854,42.857142857142854
RandomForest,RandomForest,LinearRegression,MLPClassifier,42.857142857142854,42.857142857142854
RandomForest,RandomForest,LinearRegression,QuadraticDiscriminantAnalysis,42.857142857142854,42.857142857142854
RandomForest,GradientBoosting,GradientBoosting,DecisionTree,42.857142857142854,42.857142857142854
RandomForest,GradientBoosting,GradientBoosting,RandomForest,42.857142857142854,42.857142857142854
RandomForest,GradientBoosting,GradientBoosting,GradientBoosting,42.857142857142854,42.857142857142854
RandomForest,GradientBoosting,GradientBoosting,ExtraTrees,42.857142857142854,42.857142857142854
RandomForest,GradientBoosting,AdaBoost,GradientBoosting,42.857142857142854,42.857142857142854
RandomForest,GradientBoosting,LinearRegression,RandomForest,42.857142857142854,42.857142857142854
RandomForest,GradientBoosting,DecisionTree,SVC,42.857142857142854,42.857142857142854
RandomForest,AdaBoost,RandomForest,KNN,42.857142857142854,42.857142857142854
RandomForest,AdaBoost,RandomForest,AdaBoost,42.857142857142854,42.857142857142854
RandomForest,AdaBoost,RandomForest,NaiveBayes,42.857142857142854,42.857142857142854
RandomForest,AdaBoost,AdaBoost,SVC,42.857142857142854,42.857142857142854
RandomForest,AdaBoost,AdaBoost,ExtraTrees,42.857142857142854,42.857142857142854
RandomForest,AdaBoost,DecisionTree,RandomForest,42.857142857142854,42.857142857142854
RandomForest,AdaBoost,DecisionTree,SVC,42.857142857142854,42.857142857142854
RandomForest,AdaBoost,DecisionTree,AdaBoost,42.857142857142854,42.857142857142854
RandomForest,AdaBoost,DecisionTree,NaiveBayes,42.857142857142854,42.857142857142854
RandomForest,AdaBoost,DecisionTree,ExtraTrees,42.857142857142854,42.857142857142854
RandomForest,LinearRegression,RandomForest,MLPClassifier,42.857142857142854,42.857142857142854
RandomForest,LinearRegression,RandomForest,QuadraticDiscriminantAnalysis,42.857142857142854,42.857142857142854
RandomForest,LinearRegression,GradientBoosting,SVC,42.857142857142854,42.857142857142854
RandomForest,LinearRegression,GradientBoosting,LogisticRegression,42.857142857142854,42.857142857142854
RandomForest,DecisionTree,AdaBoost,RandomForest,42.857142857142854,42.857142857142854
RandomForest,DecisionTree,AdaBoost,LogisticRegression,42.857142857142854,42.857142857142854
RandomForest,DecisionTree,LinearRegression,GradientBoosting,42.857142857142854,42.857142857142854
RandomForest,DecisionTree,DecisionTree,RandomForest,42.857142857142854,42.857142857142854
GradientBoosting,RandomForest,GradientBoosting,DecisionTree,42.857142857142854,42.857142857142854
GradientBoosting,RandomForest,GradientBoosting,LogisticRegression,42.857142857142854,42.857142857142854
GradientBoosting,RandomForest,GradientBoosting,AdaBoost,42.857142857142854,42.857142857142854
GradientBoosting,RandomForest,GradientBoosting,NaiveBayes,42.857142857142854,42.857142857142854
GradientBoosting,RandomForest,AdaBoost,MLPClassifier,42.857142857142854,42.857142857142854
GradientBoosting,RandomForest,AdaBoost,QuadraticDiscriminantAnalysis,42.857142857142854,42.857142857142854
GradientBoosting,RandomForest,LinearRegression,KNN,42.857142857142854,42.857142857142854
GradientBoosting,RandomForest,LinearRegression,MLPClassifier,42.857142857142854,42.857142857142854
GradientBoosting,RandomForest,LinearRegression,QuadraticDiscriminantAnalysis,42.857142857142854,42.857142857142854
GradientBoosting,AdaBoost,GradientBoosting,SVC,42.857142857142854,42.857142857142854
GradientBoosting,AdaBoost,GradientBoosting,AdaBoost,42.857142857142854,42.857142857142854
GradientBoosting,AdaBoost,GradientBoosting,NaiveBayes,42.857142857142854,42.857142857142854
GradientBoosting,AdaBoost,GradientBoosting,MLPClassifier,42.857142857142854,42.857142857142854
GradientBoosting,AdaBoost,GradientBoosting,QuadraticDiscriminantAnalysis,42.857142857142854,42.857142857142854
GradientBoosting,AdaBoost,GradientBoosting,ExtraTrees,42.857142857142854,42.857142857142854
GradientBoosting,AdaBoost,AdaBoost,GradientBoosting,42.857142857142854,42.857142857142854
GradientBoosting,AdaBoost,AdaBoost,AdaBoost,42.857142857142854,42.857142857142854
GradientBoosting,AdaBoost,AdaBoost,NaiveBayes,42.857142857142854,42.857142857142854
GradientBoosting,AdaBoost,LinearRegression,RandomForest,42.857142857142854,42.857142857142854
GradientBoosting,AdaBoost,LinearRegression,SVC,42.857142857142854,42.857142857142854
GradientBoosting,AdaBoost,LinearRegression,LogisticRegression,42.857142857142854,42.857142857142854
GradientBoosting,LinearRegression,RandomForest,SVC,42.857142857142854,42.857142857142854
GradientBoosting,LinearRegression,RandomForest,MLPClassifier,42.857142857142854,42.857142857142854
GradientBoosting,LinearRegression,RandomForest,QuadraticDiscriminantAnalysis,42.857142857142854,42.857142857142854
GradientBoosting,LinearRegression,LinearRegression,DecisionTree,42.857142857142854,42.857142857142854
GradientBoosting,LinearRegression,DecisionTree,SVC,42.857142857142854,42.857142857142854
GradientBoosting,DecisionTree,GradientBoosting,AdaBoost,42.857142857142854,42.857142857142854
GradientBoosting,DecisionTree,GradientBoosting,NaiveBayes,42.857142857142854,42.857142857142854
GradientBoosting,DecisionTree,GradientBoosting,MLPClassifier,42.857142857142854,42.857142857142854
GradientBoosting,DecisionTree,GradientBoosting,QuadraticDiscriminantAnalysis,42.857142857142854,42.857142857142854
GradientBoosting,DecisionTree,LinearRegression,RandomForest,42.857142857142854,42.857142857142854
GradientBoosting,DecisionTree,LinearRegression,SVC,42.857142857142854,42.857142857142854
GradientBoosting,DecisionTree,DecisionTree,LogisticRegression,42.857142857142854,42.857142857142854
GradientBoosting,DecisionTree,DecisionTree,AdaBoost,42.857142857142854,42.857142857142854
GradientBoosting,DecisionTree,DecisionTree,NaiveBayes,42.857142857142854,42.857142857142854
AdaBoost,RandomForest,AdaBoost,DecisionTree,42.857142857142854,42.857142857142854
AdaBoost,GradientBoosting,RandomForest,RandomForest,42.857142857142854,42.857142857142854
AdaBoost,GradientBoosting,RandomForest,SVC,42.857142857142854,42.857142857142854
AdaBoost,GradientBoosting,LinearRegression,SVC,42.857142857142854,42.857142857142854
AdaBoost,GradientBoosting,LinearRegression,LogisticRegression,42.857142857142854,42.857142857142854
AdaBoost,GradientBoosting,LinearRegression,GradientBoosting,42.857142857142854,42.857142857142854
AdaBoost,GradientBoosting,LinearRegression,ExtraTrees,42.857142857142854,42.857142857142854
AdaBoost,GradientBoosting,DecisionTree,SVC,42.857142857142854,42.857142857142854
AdaBoost,AdaBoost,RandomForest,SVC,42.857142857142854,42.857142857142854
AdaBoost,AdaBoost,RandomForest,AdaBoost,42.857142857142854,42.857142857142854
AdaBoost,AdaBoost,RandomForest,NaiveBayes,42.857142857142854,42.857142857142854
AdaBoost,AdaBoost,RandomForest,ExtraTrees,42.857142857142854,42.857142857142854
AdaBoost,AdaBoost,GradientBoosting,KNN,42.857142857142854,42.857142857142854
AdaBoost,AdaBoost,GradientBoosting,DecisionTree,42.857142857142854,42.857142857142854
AdaBoost,AdaBoost,GradientBoosting,AdaBoost,42.857142857142854,42.857142857142854
AdaBoost,AdaBoost,GradientBoosting,NaiveBayes,42.857142857142854,42.857142857142854
AdaBoost,AdaBoost,AdaBoost,RandomForest,42.857142857142854,42.857142857142854
AdaBoost,AdaBoost,AdaBoost,LogisticRegression,42.857142857142854,42.857142857142854
AdaBoost,AdaBoost,AdaBoost,GradientBoosting,42.857142857142854,42.857142857142854
AdaBoost,AdaBoost,DecisionTree,RandomForest,42.857142857142854,42.857142857142854
AdaBoost,LinearRegression,RandomForest,DecisionTree,42.857142857142854,42.857142857142854
AdaBoost,LinearRegression,RandomForest,LogisticRegression,42.857142857142854,42.857142857142854
AdaBoost,LinearRegression,AdaBoost,GradientBoosting,42.857142857142854,42.857142857142854
AdaBoost,LinearRegression,AdaBoost,ExtraTrees,42.857142857142854,42.857142857142854
AdaBoost,LinearRegression,DecisionTree,RandomForest,42.857142857142854,42.857142857142854
AdaBoost,LinearRegression,DecisionTree,GradientBoosting,42.857142857142854,42.857142857142854
AdaBoost,LinearRegression,DecisionTree,AdaBoost,42.857142857142854,42.857142857142854
AdaBoost,LinearRegression,DecisionTree,NaiveBayes,42.857142857142854,42.857142857142854
AdaBoost,DecisionTree,RandomForest,KNN,42.857142857142854,42.857142857142854
AdaBoost,DecisionTree,RandomForest,DecisionTree,42.857142857142854,42.857142857142854
AdaBoost,DecisionTree,RandomForest,LogisticRegression,42.857142857142854,42.857142857142854
AdaBoost,DecisionTree,RandomForest,ExtraTrees,42.857142857142854,42.857142857142854
AdaBoost,DecisionTree,GradientBoosting,DecisionTree,42.857142857142854,42.857142857142854
AdaBoost,DecisionTree,GradientBoosting,RandomForest,42.857142857142854,42.857142857142854
AdaBoost,DecisionTree,GradientBoosting,SVC,42.857142857142854,42.857142857142854
AdaBoost,DecisionTree,GradientBoosting,LogisticRegression,42.857142857142854,42.857142857142854
LinearRegression,RandomForest,RandomForest,KNN,42.857142857142854,42.857142857142854
LinearRegression,RandomForest,RandomForest,DecisionTree,42.857142857142854,42.857142857142854
LinearRegression,RandomForest,RandomForest,GradientBoosting,42.857142857142854,42.857142857142854
LinearRegression,RandomForest,AdaBoost,SVC,42.857142857142854,42.857142857142854
LinearRegression,RandomForest,AdaBoost,ExtraTrees,42.857142857142854,42.857142857142854
LinearRegression,RandomForest,LinearRegression,SVC,42.857142857142854,42.857142857142854
LinearRegression,RandomForest,LinearRegression,LogisticRegression,42.857142857142854,42.857142857142854
LinearRegression,RandomForest,LinearRegression,MLPClassifier,42.857142857142854,42.857142857142854
LinearRegression,RandomForest,LinearRegression,QuadraticDiscriminantAnalysis,42.857142857142854,42.857142857142854
LinearRegression,GradientBoosting,GradientBoosting,LogisticRegression,42.857142857142854,42.857142857142854
LinearRegression,GradientBoosting,GradientBoosting,GradientBoosting,42.857142857142854,42.857142857142854
LinearRegression,GradientBoosting,GradientBoosting,MLPClassifier,42.857142857142854,42.857142857142854
LinearRegression,GradientBoosting,GradientBoosting,QuadraticDiscriminantAnalysis,42.857142857142854,42.857142857142854
LinearRegression,GradientBoosting,LinearRegression,RandomForest,42.857142857142854,42.857142857142854
LinearRegression,GradientBoosting,LinearRegression,LogisticRegression,42.857142857142854,42.857142857142854
LinearRegression,GradientBoosting,LinearRegression,AdaBoost,42.857142857142854,42.857142857142854
LinearRegression,GradientBoosting,LinearRegression,NaiveBayes,42.857142857142854,42.857142857142854
LinearRegression,GradientBoosting,DecisionTree,ExtraTrees,42.857142857142854,42.857142857142854
LinearRegression,AdaBoost,RandomForest,DecisionTree,42.857142857142854,42.857142857142854
LinearRegression,AdaBoost,RandomForest,SVC,42.857142857142854,42.857142857142854
LinearRegression,AdaBoost,RandomForest,AdaBoost,42.857142857142854,42.857142857142854
LinearRegression,AdaBoost,RandomForest,NaiveBayes,42.857142857142854,42.857142857142854
LinearRegression,AdaBoost,DecisionTree,KNN,42.857142857142854,42.857142857142854
LinearRegression,AdaBoost,DecisionTree,DecisionTree,42.857142857142854,42.857142857142854
LinearRegression,LinearRegression,RandomForest,DecisionTree,42.857142857142854,42.857142857142854
LinearRegression,LinearRegression,RandomForest,LogisticRegression,42.857142857142854,42.857142857142854
LinearRegression,DecisionTree,RandomForest,KNN,42.857142857142854,42.857142857142854
LinearRegression,DecisionTree,RandomForest,DecisionTree,42.857142857142854,42.857142857142854
LinearRegression,DecisionTree,RandomForest,SVC,42.857142857142854,42.857142857142854
DecisionTree,RandomForest,RandomForest,KNN,42.857142857142854,42.857142857142854
DecisionTree,RandomForest,RandomForest,RandomForest,42.857142857142854,42.857142857142854
DecisionTree,RandomForest,RandomForest,SVC,42.857142857142854,42.857142857142854
DecisionTree,RandomForest,RandomForest,LogisticRegression,42.857142857142854,42.857142857142854
DecisionTree,RandomForest,RandomForest,QuadraticDiscriminantAnalysis,42.857142857142854,42.857142857142854
DecisionTree,RandomForest,RandomForest,ExtraTrees,42.857142857142854,42.857142857142854
DecisionTree,RandomForest,GradientBoosting,AdaBoost,42.857142857142854,42.857142857142854
DecisionTree,RandomForest,GradientBoosting,NaiveBayes,42.857142857142854,42.857142857142854
DecisionTree,RandomForest,GradientBoosting,QuadraticDiscriminantAnalysis,42.857142857142854,42.857142857142854
DecisionTree,RandomForest,AdaBoost,QuadraticDiscriminantAnalysis,42.857142857142854,42.857142857142854
DecisionTree,RandomForest,LinearRegression,NaiveBayes,42.857142857142854,42.857142857142854
DecisionTree,RandomForest,LinearRegression,MLPClassifier,42.857142857142854,42.857142857142854
DecisionTree,GradientBoosting,GradientBoosting,LogisticRegression,42.857142857142854,42.857142857142854
DecisionTree,GradientBoosting,GradientBoosting,NaiveBayes,42.857142857142854,42.857142857142854
DecisionTree,GradientBoosting,DecisionTree,RandomForest,42.857142857142854,42.857142857142854
DecisionTree,GradientBoosting,DecisionTree,SVC,42.857142857142854,42.857142857142854
DecisionTree,GradientBoosting,DecisionTree,GradientBoosting,42.857142857142854,42.857142857142854
DecisionTree,GradientBoosting,DecisionTree,NaiveBayes,42.857142857142854,42.857142857142854
DecisionTree,AdaBoost,GradientBoosting,LogisticRegression,42.857142857142854,42.857142857142854
DecisionTree,AdaBoost,AdaBoost,GradientBoosting,42.857142857142854,42.857142857142854
DecisionTree,AdaBoost,AdaBoost,ExtraTrees,42.857142857142854,42.857142857142854
DecisionTree,AdaBoost,DecisionTree,NaiveBayes,42.857142857142854,42.857142857142854
DecisionTree,LinearRegression,RandomForest,KNN,42.857142857142854,42.857142857142854
DecisionTree,LinearRegression,RandomForest,AdaBoost,42.857142857142854,42.857142857142854
DecisionTree,LinearRegression,RandomForest,NaiveBayes,42.857142857142854,42.857142857142854
DecisionTree,LinearRegression,GradientBoosting,ExtraTrees,42.857142857142854,42.857142857142854
DecisionTree,LinearRegression,AdaBoost,SVC,42.857142857142854,42.857142857142854
DecisionTree,LinearRegression,AdaBoost,LogisticRegression,42.857142857142854,42.857142857142854
DecisionTree,LinearRegression,DecisionTree,QuadraticDiscriminantAnalysis,42.857142857142854,42.857142857142854
DecisionTree,DecisionTree,RandomForest,AdaBoost,42.857142857142854,42.857142857142854
DecisionTree,DecisionTree,GradientBoosting,RandomForest,42.857142857142854,42.857142857142854
DecisionTree,DecisionTree,GradientBoosting,LogisticRegression,42.857142857142854,42.857142857142854
DecisionTree,DecisionTree,GradientBoosting,NaiveBayes,42.857142857142854,42.857142857142854
DecisionTree,DecisionTree,GradientBoosting,MLPClassifier,42.857142857142854,42.857142857142854
DecisionTree,DecisionTree,AdaBoost,KNN,42.857142857142854,42.857142857142854
DecisionTree,DecisionTree,AdaBoost,DecisionTree,42.857142857142854,42.857142857142854
DecisionTree,DecisionTree,DecisionTree,KNN,42.857142857142854,42.857142857142854
DecisionTree,DecisionTree,DecisionTree,RandomForest,42.857142857142854,42.857142857142854
DecisionTree,DecisionTree,DecisionTree,QuadraticDiscriminantAnalysis,42.857142857142854,42.857142857142854
DecisionTree,DecisionTree,DecisionTree,ExtraTrees,42.857142857142854,42.857142857142854
RandomForest,GradientBoosting,GradientBoosting,KNN,28.57142857142857,42.857142857142854
RandomForest,GradientBoosting,GradientBoosting,AdaBoost,28.57142857142857,42.857142857142854
RandomForest,GradientBoosting,GradientBoosting,NaiveBayes,28.57142857142857,42.857142857142854
RandomForest,DecisionTree,AdaBoost,AdaBoost,28.57142857142857,42.857142857142854
RandomForest,DecisionTree,AdaBoost,NaiveBayes,28.57142857142857,42.857142857142854
GradientBoosting,RandomForest,AdaBoost,KNN,28.57142857142857,42.857142857142854
GradientBoosting,RandomForest,AdaBoost,GradientBoosting,28.57142857142857,42.857142857142854
GradientBoosting,GradientBoosting,DecisionTree,SVC,28.57142857142857,42.857142857142854
GradientBoosting,AdaBoost,AdaBoost,DecisionTree,28.57142857142857,42.857142857142854
GradientBoosting,LinearRegression,DecisionTree,LogisticRegression,28.57142857142857,42.857142857142854
GradientBoosting,LinearRegression,DecisionTree,GradientBoosting,28.57142857142857,42.857142857142854
GradientBoosting,DecisionTree,LinearRegression,GradientBoosting,28.57142857142857,42.857142857142854
AdaBoost,RandomForest,AdaBoost,GradientBoosting,28.57142857142857,42.857142857142854
AdaBoost,RandomForest,AdaBoost,MLPClassifier,28.57142857142857,42.857142857142854
AdaBoost,RandomForest,AdaBoost,QuadraticDiscriminantAnalysis,28.57142857142857,42.857142857142854
AdaBoost,GradientBoosting,GradientBoosting,KNN,28.57142857142857,42.857142857142854
AdaBoost,GradientBoosting,GradientBoosting,DecisionTree,28.57142857142857,42.857142857142854
AdaBoost,GradientBoosting,GradientBoosting,AdaBoost,28.57142857142857,42.857142857142854
AdaBoost,GradientBoosting,GradientBoosting,NaiveBayes,28.57142857142857,42.857142857142854
AdaBoost,GradientBoosting,DecisionTree,KNN,28.57142857142857,42.857142857142854
AdaBoost,AdaBoost,AdaBoost,AdaBoost,28.57142857142857,42.857142857142854
AdaBoost,AdaBoost,AdaBoost,NaiveBayes,28.57142857142857,42.857142857142854
AdaBoost,LinearRegression,RandomForest,KNN,28.57142857142857,42.857142857142854
AdaBoost,LinearRegression,AdaBoost,AdaBoost,28.57142857142857,42.857142857142854
AdaBoost,LinearRegression,AdaBoost,NaiveBayes,28.57142857142857,42.857142857142854
AdaBoost,DecisionTree,RandomForest,RandomForest,28.57142857142857,42.857142857142854
AdaBoost,DecisionTree,AdaBoost,RandomForest,28.57142857142857,42.857142857142854
AdaBoost,DecisionTree,AdaBoost,SVC,28.57142857142857,42.857142857142854
AdaBoost,DecisionTree,AdaBoost,AdaBoost,28.57142857142857,42.857142857142854
AdaBoost,DecisionTree,AdaBoost,QuadraticDiscriminantAnalysis,28.57142857142857,42.857142857142854
LinearRegression,GradientBoosting,DecisionTree,AdaBoost,28.57142857142857,42.857142857142854
LinearRegression,GradientBoosting,DecisionTree,NaiveBayes,28.57142857142857,42.857142857142854
LinearRegression,GradientBoosting,DecisionTree,MLPClassifier,28.57142857142857,42.857142857142854
LinearRegression,GradientBoosting,DecisionTree,QuadraticDiscriminantAnalysis,28.57142857142857,42.857142857142854
DecisionTree,RandomForest,RandomForest,DecisionTree,28.57142857142857,42.857142857142854
DecisionTree,AdaBoost,LinearRegression,MLPClassifier,28.57142857142857,42.857142857142854
DecisionTree,AdaBoost,LinearRegression,QuadraticDiscriminantAnalysis,28.57142857142857,42.857142857142854
DecisionTree,AdaBoost,DecisionTree,KNN,28.57142857142857,42.857142857142854
DecisionTree,AdaBoost,DecisionTree,LogisticRegression,28.57142857142857,42.857142857142854
DecisionTree,AdaBoost,DecisionTree,GradientBoosting,28.57142857142857,42.857142857142854
DecisionTree,AdaBoost,DecisionTree,AdaBoost,28.57142857142857,42.857142857142854
DecisionTree,AdaBoost,DecisionTree,QuadraticDiscriminantAnalysis,28.57142857142857,42.857142857142854
DecisionTree,AdaBoost,DecisionTree,ExtraTrees,28.57142857142857,42.857142857142854
DecisionTree,LinearRegression,GradientBoosting,KNN,28.57142857142857,42.857142857142854
DecisionTree,LinearRegression,GradientBoosting,AdaBoost,28.57142857142857,42.857142857142854
DecisionTree,LinearRegression,GradientBoosting,MLPClassifier,28.57142857142857,42.857142857142854
DecisionTree,LinearRegression,AdaBoost,MLPClassifier,28.57142857142857,42.857142857142854
DecisionTree,LinearRegression,DecisionTree,ExtraTrees,28.57142857142857,42.857142857142854
DecisionTree,DecisionTree,GradientBoosting,ExtraTrees,28.57142857142857,42.857142857142854
DecisionTree,DecisionTree,AdaBoost,NaiveBayes,28.57142857142857,42.857142857142854
DecisionTree,DecisionTree,DecisionTree,GradientBoosting,28.57142857142857,42.857142857142854
DecisionTree,DecisionTree,DecisionTree,NaiveBayes,28.57142857142857,42.857142857142854
AdaBoost,DecisionTree,AdaBoost,LogisticRegression,14.285714285714285,42.857142857142854
LinearRegression,GradientBoosting,DecisionTree,KNN,14.285714285714285,42.857142857142854
LinearRegression,GradientBoosting,DecisionTree,DecisionTree,14.285714285714285,42.857142857142854
LinearRegression,GradientBoosting,DecisionTree,SVC,14.285714285714285,42.857142857142854
DecisionTree,AdaBoost,LinearRegression,GradientBoosting,14.285714285714285,42.857142857142854
DecisionTree,AdaBoost,LinearRegression,AdaBoost,14.285714285714285,42.857142857142854
AdaBoost,AdaBoost,LinearRegression,LogisticRegression,85.71428571428571,28.57142857142857
LinearRegression,RandomForest,DecisionTree,RandomForest,85.71428571428571,28.57142857142857
DecisionTree,LinearRegression,LinearRegression,DecisionTree,85.71428571428571,28.57142857142857
DecisionTree,LinearRegression,LinearRegression,SVC,85.71428571428571,28.57142857142857
RandomForest,RandomForest,AdaBoost,LogisticRegression,71.42857142857143,28.57142857142857
RandomForest,RandomForest,AdaBoost,GradientBoosting,71.42857142857143,28.57142857142857
RandomForest,DecisionTree,RandomForest,LogisticRegression,71.42857142857143,28.57142857142857
GradientBoosting,RandomForest,RandomForest,SVC,71.42857142857143,28.57142857142857
GradientBoosting,DecisionTree,AdaBoost,RandomForest,71.42857142857143,28.57142857142857
AdaBoost,RandomForest,DecisionTree,GradientBoosting,71.42857142857143,28.57142857142857
AdaBoost,RandomForest,DecisionTree,NaiveBayes,71.42857142857143,28.57142857142857
AdaBoost,AdaBoost,LinearRegression,KNN,71.42857142857143,28.57142857142857
AdaBoost,AdaBoost,LinearRegression,NaiveBayes,71.42857142857143,28.57142857142857
AdaBoost,DecisionTree,LinearRegression,LogisticRegression,71.42857142857143,28.57142857142857
LinearRegression,AdaBoost,AdaBoost,AdaBoost,71.42857142857143,28.57142857142857
LinearRegression,AdaBoost,AdaBoost,NaiveBayes,71.42857142857143,28.57142857142857
LinearRegression,DecisionTree,DecisionTree,ExtraTrees,71.42857142857143,28.57142857142857
DecisionTree,GradientBoosting,LinearRegression,MLPClassifier,71.42857142857143,28.57142857142857
DecisionTree,AdaBoost,RandomForest,QuadraticDiscriminantAnalysis,71.42857142857143,28.57142857142857
DecisionTree,LinearRegression,LinearRegression,MLPClassifier,71.42857142857143,28.57142857142857
DecisionTree,DecisionTree,LinearRegression,MLPClassifier,71.42857142857143,28.57142857142857
RandomForest,RandomForest,GradientBoosting,GradientBoosting,57.14285714285714,28.57142857142857
RandomForest,GradientBoosting,RandomForest,MLPClassifier,57.14285714285714,28.57142857142857
RandomForest,GradientBoosting,RandomForest,QuadraticDiscriminantAnalysis,57.14285714285714,28.57142857142857
RandomForest,GradientBoosting,LinearRegression,MLPClassifier,57.14285714285714,28.57142857142857
RandomForest,GradientBoosting,LinearRegression,QuadraticDiscriminantAnalysis,57.14285714285714,28.57142857142857
RandomForest,GradientBoosting,DecisionTree,ExtraTrees,57.14285714285714,28.57142857142857
RandomForest,LinearRegression,GradientBoosting,DecisionTree,57.14285714285714,28.57142857142857
RandomForest,LinearRegression,LinearRegression,SVC,57.14285714285714,28.57142857142857
RandomForest,DecisionTree,GradientBoosting,AdaBoost,57.14285714285714,28.57142857142857
RandomForest,DecisionTree,GradientBoosting,NaiveBayes,57.14285714285714,28.57142857142857
RandomForest,DecisionTree,AdaBoost,SVC,57.14285714285714,28.57142857142857
RandomForest,DecisionTree,LinearRegression,RandomForest,57.14285714285714,28.57142857142857
RandomForest,DecisionTree,LinearRegression,AdaBoost,57.14285714285714,28.57142857142857
RandomForest,DecisionTree,LinearRegression,NaiveBayes,57.14285714285714,28.57142857142857
RandomForest,DecisionTree,DecisionTree,LogisticRegression,57.14285714285714,28.57142857142857
GradientBoosting,RandomForest,DecisionTree,LogisticRegression,57.14285714285714,28.57142857142857
GradientBoosting,GradientBoosting,AdaBoost,LogisticRegression,57.14285714285714,28.57142857142857
GradientBoosting,AdaBoost,AdaBoost,KNN,57.14285714285714,28.57142857142857
GradientBoosting,AdaBoost,AdaBoost,MLPClassifier,57.14285714285714,28.57142857142857
GradientBoosting,AdaBoost,AdaBoost,QuadraticDiscriminantAnalysis,57.14285714285714,28.57142857142857
GradientBoosting,AdaBoost,DecisionTree,MLPClassifier,57.14285714285714,28.57142857142857
